PackageName,Status,InputPath,OutputPath,OutputBytes,ElapsedMilliseconds
deep-equal--deep-equal-2.2.3,repacked,../data/unpacked_2500/deep-equal--deep-equal-2.2.3,../data/repacked_xz_2500/deep-equal--deep-equal-2.2.3.tar.xz,21024,28.842416999395937
deep-extend--deep-extend-0.6.0,repacked,../data/unpacked_2500/deep-extend--deep-extend-0.6.0,../data/repacked_xz_2500/deep-extend--deep-extend-0.6.0.tar.xz,3748,11.528542003361508
deep-is--deep-is-0.1.4,repacked,../data/unpacked_2500/deep-is--deep-is-0.1.4,../data/repacked_xz_2500/deep-is--deep-is-0.1.4.tar.xz,3796,12.307166995014995
deepmerge--deepmerge-4.3.1,repacked,../data/unpacked_2500/deepmerge--deepmerge-4.3.1,../data/repacked_xz_2500/deepmerge--deepmerge-4.3.1.tar.xz,8236,16.285790989059024
default-gateway--default-gateway-7.2.2,repacked,../data/unpacked_2500/default-gateway--default-gateway-7.2.2,../data/repacked_xz_2500/default-gateway--default-gateway-7.2.2.tar.xz,3268,9.112957995967008
defaults--defaults-3.0.0,repacked,../data/unpacked_2500/defaults--defaults-3.0.0,../data/repacked_xz_2500/defaults--defaults-3.0.0.tar.xz,2612,8.84037499781698
defer-to-connect--defer-to-connect-2.0.1,repacked,../data/unpacked_2500/defer-to-connect--defer-to-connect-2.0.1,../data/repacked_xz_2500/defer-to-connect--defer-to-connect-2.0.1.tar.xz,2596,9.094624998397194
define-data-property--define-data-property-1.1.4,repacked,../data/unpacked_2500/define-data-property--define-data-property-1.1.4,../data/repacked_xz_2500/define-data-property--define-data-property-1.1.4.tar.xz,8844,16.838666997500695
define-lazy-prop--define-lazy-prop-3.0.0,repacked,../data/unpacked_2500/define-lazy-prop--define-lazy-prop-3.0.0,../data/repacked_xz_2500/define-lazy-prop--define-lazy-prop-3.0.0.tar.xz,2176,8.696499993675388
define-properties--define-properties-1.2.1,repacked,../data/unpacked_2500/define-properties--define-properties-1.2.1,../data/repacked_xz_2500/define-properties--define-properties-1.2.1.tar.xz,5252,12.377042003208771
define-property--define-property-2.0.2,repacked,../data/unpacked_2500/define-property--define-property-2.0.2,../data/repacked_xz_2500/define-property--define-property-2.0.2.tar.xz,4052,10.389833987574093
defined--defined-1.0.1,repacked,../data/unpacked_2500/defined--defined-1.0.1,../data/repacked_xz_2500/defined--defined-1.0.1.tar.xz,5000,13.886832995922305
del--del-8.0.1,repacked,../data/unpacked_2500/del--del-8.0.1,../data/repacked_xz_2500/del--del-8.0.1.tar.xz,4116,11.17108300968539
delay--delay-7.0.0,repacked,../data/unpacked_2500/delay--delay-7.0.0,../data/repacked_xz_2500/delay--delay-7.0.0.tar.xz,3620,9.75641599507071
delayed-stream--delayed-stream-1.0.0,repacked,../data/unpacked_2500/delayed-stream--delayed-stream-1.0.0,../data/repacked_xz_2500/delayed-stream--delayed-stream-1.0.0.tar.xz,3584,9.731124999234453
delegates--delegates-1.0.0,repacked,../data/unpacked_2500/delegates--delegates-1.0.0,../data/repacked_xz_2500/delegates--delegates-1.0.0.tar.xz,2968,9.828875001403503
denque--denque-2.1.0,repacked,../data/unpacked_2500/denque--denque-2.1.0,../data/repacked_xz_2500/denque--denque-2.1.0.tar.xz,8928,14.058667002245784
depd--depd-2.0.0,repacked,../data/unpacked_2500/depd--depd-2.0.0,../data/repacked_xz_2500/depd--depd-2.0.0.tar.xz,8132,14.461458005825989
dequal--dequal-2.0.3,repacked,../data/unpacked_2500/dequal--dequal-2.0.3,../data/repacked_xz_2500/dequal--dequal-2.0.3.tar.xz,4588,13.776792009593919
des.js--des.js-1.1.0,repacked,../data/unpacked_2500/des.js--des.js-1.1.0,../data/repacked_xz_2500/des.js--des.js-1.1.0.tar.xz,9716,19.429209001827985
destroy--destroy-1.2.0,repacked,../data/unpacked_2500/destroy--destroy-1.2.0,../data/repacked_xz_2500/destroy--destroy-1.2.0.tar.xz,3424,9.197416991810314
detect-file--detect-file-1.0.0,repacked,../data/unpacked_2500/detect-file--detect-file-1.0.0,../data/repacked_xz_2500/detect-file--detect-file-1.0.0.tar.xz,3456,9.16562500060536
detect-indent--detect-indent-7.0.2,repacked,../data/unpacked_2500/detect-indent--detect-indent-7.0.2,../data/repacked_xz_2500/detect-indent--detect-indent-7.0.2.tar.xz,4016,9.43399999232497
detect-libc--detect-libc-2.1.2,repacked,../data/unpacked_2500/detect-libc--detect-libc-2.1.2,../data/repacked_xz_2500/detect-libc--detect-libc-2.1.2.tar.xz,7620,14.376459002960473
detect-newline--detect-newline-4.0.1,repacked,../data/unpacked_2500/detect-newline--detect-newline-4.0.1,../data/repacked_xz_2500/detect-newline--detect-newline-4.0.1.tar.xz,1908,8.304165996378288
detect-node--detect-node-2.1.0,repacked,../data/unpacked_2500/detect-node--detect-node-2.1.0,../data/repacked_xz_2500/detect-node--detect-node-2.1.0.tar.xz,1756,8.03883300977759
detect-node-es--detect-node-es-1.1.0,repacked,../data/unpacked_2500/detect-node-es--detect-node-es-1.1.0,../data/repacked_xz_2500/detect-node-es--detect-node-es-1.1.0.tar.xz,2300,9.638083996833302
detect-port-alt--detect-port-alt-1.1.6,repacked,../data/unpacked_2500/detect-port-alt--detect-port-alt-1.1.6,../data/repacked_xz_2500/detect-port-alt--detect-port-alt-1.1.6.tar.xz,25608,18.90654201270081
detective--detective-5.2.1,repacked,../data/unpacked_2500/detective--detective-5.2.1,../data/repacked_xz_2500/detective--detective-5.2.1.tar.xz,6812,23.970874986844137
didyoumean--didyoumean-1.2.2,repacked,../data/unpacked_2500/didyoumean--didyoumean-1.2.2,../data/repacked_xz_2500/didyoumean--didyoumean-1.2.2.tar.xz,4552,11.053958995034918
diff--diff-9.0.0,repacked,../data/unpacked_2500/diff--diff-9.0.0,../data/repacked_xz_2500/diff--diff-9.0.0.tar.xz,74964,152.92316599516198
diff-sequences--diff-sequences-29.6.3,repacked,../data/unpacked_2500/diff-sequences--diff-sequences-29.6.3,../data/repacked_xz_2500/diff-sequences--diff-sequences-29.6.3.tar.xz,10552,18.408625008305535
diffie-hellman--diffie-hellman-5.0.3,repacked,../data/unpacked_2500/diffie-hellman--diffie-hellman-5.0.3,../data/repacked_xz_2500/diffie-hellman--diffie-hellman-5.0.3.tar.xz,5100,12.898457993287593
dir-glob--dir-glob-3.0.1,repacked,../data/unpacked_2500/dir-glob--dir-glob-3.0.1,../data/repacked_xz_2500/dir-glob--dir-glob-3.0.1.tar.xz,2356,8.835458997054957
dlv--dlv-1.1.3,repacked,../data/unpacked_2500/dlv--dlv-1.1.3,../data/repacked_xz_2500/dlv--dlv-1.1.3.tar.xz,2340,10.278665999067016
dns-equal--dns-equal-1.0.0,repacked,../data/unpacked_2500/dns-equal--dns-equal-1.0.0,../data/repacked_xz_2500/dns-equal--dns-equal-1.0.0.tar.xz,2016,9.283999999752268
dns-packet--dns-packet-5.6.1,repacked,../data/unpacked_2500/dns-packet--dns-packet-5.6.1,../data/repacked_xz_2500/dns-packet--dns-packet-5.6.1.tar.xz,12412,22.92049999232404
dns-txt--dns-txt-2.0.2,repacked,../data/unpacked_2500/dns-txt--dns-txt-2.0.2,../data/repacked_xz_2500/dns-txt--dns-txt-2.0.2.tar.xz,4136,11.999624999589287
doctrine--doctrine-3.0.0,repacked,../data/unpacked_2500/doctrine--doctrine-3.0.0,../data/repacked_xz_2500/doctrine--doctrine-3.0.0.tar.xz,20012,32.782958005554974
dom-accessibility-api--dom-accessibility-api-0.7.1,repacked,../data/unpacked_2500/dom-accessibility-api--dom-accessibility-api-0.7.1,../data/repacked_xz_2500/dom-accessibility-api--dom-accessibility-api-0.7.1.tar.xz,36636,72.74449999385979
dom-converter--dom-converter-0.2.0,repacked,../data/unpacked_2500/dom-converter--dom-converter-0.2.0,../data/repacked_xz_2500/dom-converter--dom-converter-0.2.0.tar.xz,3208,11.06920799065847
dom-helpers--dom-helpers-6.0.1,repacked,../data/unpacked_2500/dom-helpers--dom-helpers-6.0.1,../data/repacked_xz_2500/dom-helpers--dom-helpers-6.0.1.tar.xz,19980,86.75620799476746
dom-serializer--dom-serializer-3.1.1,repacked,../data/unpacked_2500/dom-serializer--dom-serializer-3.1.1,../data/repacked_xz_2500/dom-serializer--dom-serializer-3.1.1.tar.xz,9232,20.76170798682142
dom-walk--dom-walk-0.1.2,repacked,../data/unpacked_2500/dom-walk--dom-walk-0.1.2,../data/repacked_xz_2500/dom-walk--dom-walk-0.1.2.tar.xz,1748,9.377249996759929
domain-browser--domain-browser-5.7.0,repacked,../data/unpacked_2500/domain-browser--domain-browser-5.7.0,../data/repacked_xz_2500/domain-browser--domain-browser-5.7.0.tar.xz,8648,15.887542002019472
domelementtype--domelementtype-3.0.0,repacked,../data/unpacked_2500/domelementtype--domelementtype-3.0.0,../data/repacked_xz_2500/domelementtype--domelementtype-3.0.0.tar.xz,2784,10.494916001334786
domexception--domexception-4.0.0,repacked,../data/unpacked_2500/domexception--domexception-4.0.0,../data/repacked_xz_2500/domexception--domexception-4.0.0.tar.xz,5692,14.797790994634852
domhandler--domhandler-6.0.1,repacked,../data/unpacked_2500/domhandler--domhandler-6.0.1,../data/repacked_xz_2500/domhandler--domhandler-6.0.1.tar.xz,8448,18.000083000515588
dompurify--dompurify-3.4.5,repacked,../data/unpacked_2500/dompurify--dompurify-3.4.5,../data/repacked_xz_2500/dompurify--dompurify-3.4.5.tar.xz,78340,126.2675829930231
domutils--domutils-4.0.2,repacked,../data/unpacked_2500/domutils--domutils-4.0.2,../data/repacked_xz_2500/domutils--domutils-4.0.2.tar.xz,18412,42.25433399551548
dot-case--dot-case-4.0.0,repacked,../data/unpacked_2500/dot-case--dot-case-4.0.0,../data/repacked_xz_2500/dot-case--dot-case-4.0.0.tar.xz,1416,9.268333000363782
dot-prop--dot-prop-10.1.0,repacked,../data/unpacked_2500/dot-prop--dot-prop-10.1.0,../data/repacked_xz_2500/dot-prop--dot-prop-10.1.0.tar.xz,7180,14.452707997406833
dotenv--dotenv-17.4.2,repacked,../data/unpacked_2500/dotenv--dotenv-17.4.2,../data/repacked_xz_2500/dotenv--dotenv-17.4.2.tar.xz,26224,34.360959005425684
dotenv-expand--dotenv-expand-13.0.0,repacked,../data/unpacked_2500/dotenv-expand--dotenv-expand-13.0.0,../data/repacked_xz_2500/dotenv-expand--dotenv-expand-13.0.0.tar.xz,6756,14.129749994026497
download--download-8.0.0,repacked,../data/unpacked_2500/download--download-8.0.0,../data/repacked_xz_2500/download--download-8.0.0.tar.xz,2824,10.16808400163427
dunder-proto--dunder-proto-1.0.1,repacked,../data/unpacked_2500/dunder-proto--dunder-proto-1.0.1,../data/repacked_xz_2500/dunder-proto--dunder-proto-1.0.1.tar.xz,5376,15.216250001685694
duplexer--duplexer-0.1.2,repacked,../data/unpacked_2500/duplexer--duplexer-0.1.2,../data/repacked_xz_2500/duplexer--duplexer-0.1.2.tar.xz,2604,11.286916007520631
duplexer2--duplexer2-0.1.4,repacked,../data/unpacked_2500/duplexer2--duplexer2-0.1.4,../data/repacked_xz_2500/duplexer2--duplexer2-0.1.4.tar.xz,2892,10.377375001553446
duplexer3--duplexer3-1.0.0,repacked,../data/unpacked_2500/duplexer3--duplexer3-1.0.0,../data/repacked_xz_2500/duplexer3--duplexer3-1.0.0.tar.xz,2344,10.095791993080638
duplexify--duplexify-4.1.3,repacked,../data/unpacked_2500/duplexify--duplexify-4.1.3,../data/repacked_xz_2500/duplexify--duplexify-4.1.3.tar.xz,5120,13.16854200558737
eastasianwidth--eastasianwidth-0.3.0,repacked,../data/unpacked_2500/eastasianwidth--eastasianwidth-0.3.0,../data/repacked_xz_2500/eastasianwidth--eastasianwidth-0.3.0.tar.xz,2692,10.434707990498282
ecc-jsbn--ecc-jsbn-0.2.0,repacked,../data/unpacked_2500/ecc-jsbn--ecc-jsbn-0.2.0,../data/repacked_xz_2500/ecc-jsbn--ecc-jsbn-0.2.0.tar.xz,7672,16.424749992438592
ecdsa-sig-formatter--ecdsa-sig-formatter-1.0.11,repacked,../data/unpacked_2500/ecdsa-sig-formatter--ecdsa-sig-formatter-1.0.11,../data/repacked_xz_2500/ecdsa-sig-formatter--ecdsa-sig-formatter-1.0.11.tar.xz,6968,15.402332996018231
editions--editions-6.22.0,repacked,../data/unpacked_2500/editions--editions-6.22.0,../data/repacked_xz_2500/editions--editions-6.22.0.tar.xz,21048,39.36966600304004
ee-first--ee-first-1.1.1,repacked,../data/unpacked_2500/ee-first--ee-first-1.1.1,../data/repacked_xz_2500/ee-first--ee-first-1.1.1.tar.xz,2844,9.546624991344288
ejs--ejs-5.0.2,repacked,../data/unpacked_2500/ejs--ejs-5.0.2,../data/repacked_xz_2500/ejs--ejs-5.0.2.tar.xz,34440,50.1313749991823
electron-to-chromium--electron-to-chromium-1.5.361,repacked,../data/unpacked_2500/electron-to-chromium--electron-to-chromium-1.5.361,../data/repacked_xz_2500/electron-to-chromium--electron-to-chromium-1.5.361.tar.xz,19112,51.57245798909571
elliptic--elliptic-6.6.1,repacked,../data/unpacked_2500/elliptic--elliptic-6.6.1,../data/repacked_xz_2500/elliptic--elliptic-6.6.1.tar.xz,35200,37.79904199473094
emittery--emittery-2.0.0,repacked,../data/unpacked_2500/emittery--emittery-2.0.0,../data/repacked_xz_2500/emittery--emittery-2.0.0.tar.xz,14636,23.474124987842515
emoji-regex--emoji-regex-10.6.0,repacked,../data/unpacked_2500/emoji-regex--emoji-regex-10.6.0,../data/repacked_xz_2500/emoji-regex--emoji-regex-10.6.0.tar.xz,4948,14.45895800134167
emojis-list--emojis-list-3.0.0,repacked,../data/unpacked_2500/emojis-list--emojis-list-3.0.0,../data/repacked_xz_2500/emojis-list--emojis-list-3.0.0.tar.xz,6160,16.87958399998024
enabled--enabled-2.0.0,repacked,../data/unpacked_2500/enabled--enabled-2.0.0,../data/repacked_xz_2500/enabled--enabled-2.0.0.tar.xz,2796,9.392042004037648
encodeurl--encodeurl-2.0.0,repacked,../data/unpacked_2500/encodeurl--encodeurl-2.0.0,../data/repacked_xz_2500/encodeurl--encodeurl-2.0.0.tar.xz,3088,9.175375002087094
encoding--encoding-0.1.13,repacked,../data/unpacked_2500/encoding--encoding-0.1.13,../data/repacked_xz_2500/encoding--encoding-0.1.13.tar.xz,3468,13.039167009992525
encoding-sniffer--encoding-sniffer-1.0.2,repacked,../data/unpacked_2500/encoding-sniffer--encoding-sniffer-1.0.2,../data/repacked_xz_2500/encoding-sniffer--encoding-sniffer-1.0.2.tar.xz,17564,39.2750419996446
end-of-stream--end-of-stream-1.4.5,repacked,../data/unpacked_2500/end-of-stream--end-of-stream-1.4.5,../data/repacked_xz_2500/end-of-stream--end-of-stream-1.4.5.tar.xz,2516,8.857584005454555
engine.io--engine.io-6.6.8,repacked,../data/unpacked_2500/engine.io--engine.io-6.6.8,../data/repacked_xz_2500/engine.io--engine.io-6.6.8.tar.xz,33252,53.73074999079108
engine.io-client--engine.io-client-6.6.5,repacked,../data/unpacked_2500/engine.io-client--engine.io-client-6.6.5,../data/repacked_xz_2500/engine.io-client--engine.io-client-6.6.5.tar.xz,102052,201.81654099724256
engine.io-parser--engine.io-parser-5.2.3,repacked,../data/unpacked_2500/engine.io-parser--engine.io-parser-5.2.3,../data/repacked_xz_2500/engine.io-parser--engine.io-parser-5.2.3.tar.xz,8104,29.7512499964796
enhanced-resolve--enhanced-resolve-5.22.0,repacked,../data/unpacked_2500/enhanced-resolve--enhanced-resolve-5.22.0,../data/repacked_xz_2500/enhanced-resolve--enhanced-resolve-5.22.0.tar.xz,68980,97.30325000418816
enquirer--enquirer-2.4.1,repacked,../data/unpacked_2500/enquirer--enquirer-2.4.1,../data/repacked_xz_2500/enquirer--enquirer-2.4.1.tar.xz,40468,63.79979199846275
entities--entities-8.0.0,repacked,../data/unpacked_2500/entities--entities-8.0.0,../data/repacked_xz_2500/entities--entities-8.0.0.tar.xz,47280,67.58162500045728
env-paths--env-paths-4.0.0,repacked,../data/unpacked_2500/env-paths--env-paths-4.0.0,../data/repacked_xz_2500/env-paths--env-paths-4.0.0.tar.xz,3124,10.556374996667728
err-code--err-code-3.0.1,repacked,../data/unpacked_2500/err-code--err-code-3.0.1,../data/repacked_xz_2500/err-code--err-code-3.0.1.tar.xz,2792,9.796833008294925
errno--errno-1.0.0,repacked,../data/unpacked_2500/errno--errno-1.0.0,../data/repacked_xz_2500/errno--errno-1.0.0.tar.xz,6068,14.151875002426095
error-ex--error-ex-1.3.4,repacked,../data/unpacked_2500/error-ex--error-ex-1.3.4,../data/repacked_xz_2500/error-ex--error-ex-1.3.4.tar.xz,3596,9.871458009001799
error-stack-parser--error-stack-parser-2.1.4,repacked,../data/unpacked_2500/error-stack-parser--error-stack-parser-2.1.4,../data/repacked_xz_2500/error-stack-parser--error-stack-parser-2.1.4.tar.xz,8884,16.684000001987442
es-abstract--es-abstract-1.24.2,repacked,../data/unpacked_2500/es-abstract--es-abstract-1.24.2,../data/repacked_xz_2500/es-abstract--es-abstract-1.24.2.tar.xz,128160,1121.7825419880683
es-array-method-boxes-properly--es-array-method-boxes-properly-1.0.0,repacked,../data/unpacked_2500/es-array-method-boxes-properly--es-array-method-boxes-properly-1.0.0,../data/repacked_xz_2500/es-array-method-boxes-properly--es-array-method-boxes-properly-1.0.0.tar.xz,2528,11.876208998728544
es-define-property--es-define-property-1.0.1,repacked,../data/unpacked_2500/es-define-property--es-define-property-1.0.1,../data/repacked_xz_2500/es-define-property--es-define-property-1.0.1.tar.xz,4796,15.319708007154986
es-errors--es-errors-1.3.0,repacked,../data/unpacked_2500/es-errors--es-errors-1.3.0,../data/repacked_xz_2500/es-errors--es-errors-1.3.0.tar.xz,5636,17.83591699495446
es-get-iterator--es-get-iterator-1.1.3,repacked,../data/unpacked_2500/es-get-iterator--es-get-iterator-1.1.3,../data/repacked_xz_2500/es-get-iterator--es-get-iterator-1.1.3.tar.xz,10588,20.603666998795234
es-iterator-helpers--es-iterator-helpers-1.3.2,repacked,../data/unpacked_2500/es-iterator-helpers--es-iterator-helpers-1.3.2,../data/repacked_xz_2500/es-iterator-helpers--es-iterator-helpers-1.3.2.tar.xz,41552,102.85024999757297
es-module-lexer--es-module-lexer-2.1.0,repacked,../data/unpacked_2500/es-module-lexer--es-module-lexer-2.1.0,../data/repacked_xz_2500/es-module-lexer--es-module-lexer-2.1.0.tar.xz,23728,30.756124993786216
es-object-atoms--es-object-atoms-1.1.2,repacked,../data/unpacked_2500/es-object-atoms--es-object-atoms-1.1.2,../data/repacked_xz_2500/es-object-atoms--es-object-atoms-1.1.2.tar.xz,5120,16.172666000784375
es-set-tostringtag--es-set-tostringtag-2.1.0,repacked,../data/unpacked_2500/es-set-tostringtag--es-set-tostringtag-2.1.0,../data/repacked_xz_2500/es-set-tostringtag--es-set-tostringtag-2.1.0.tar.xz,5480,14.45675001014024
es-shim-unscopables--es-shim-unscopables-1.1.0,repacked,../data/unpacked_2500/es-shim-unscopables--es-shim-unscopables-1.1.0,../data/repacked_xz_2500/es-shim-unscopables--es-shim-unscopables-1.1.0.tar.xz,5396,14.809250002144836
es-to-primitive--es-to-primitive-1.3.0,repacked,../data/unpacked_2500/es-to-primitive--es-to-primitive-1.3.0,../data/repacked_xz_2500/es-to-primitive--es-to-primitive-1.3.0.tar.xz,9764,22.488125003292225
es5-ext--es5-ext-0.10.64,repacked,../data/unpacked_2500/es5-ext--es5-ext-0.10.64,../data/repacked_xz_2500/es5-ext--es5-ext-0.10.64.tar.xz,71356,222.65041699574795
es6-iterator--es6-iterator-2.0.3,repacked,../data/unpacked_2500/es6-iterator--es6-iterator-2.0.3,../data/repacked_xz_2500/es6-iterator--es6-iterator-2.0.3.tar.xz,8496,20.91712500259746
es6-promise--es6-promise-4.2.8,repacked,../data/unpacked_2500/es6-promise--es6-promise-4.2.8,../data/repacked_xz_2500/es6-promise--es6-promise-4.2.8.tar.xz,23548,59.10829200001899
es6-promisify--es6-promisify-7.0.0,repacked,../data/unpacked_2500/es6-promisify--es6-promisify-7.0.0,../data/repacked_xz_2500/es6-promisify--es6-promisify-7.0.0.tar.xz,2844,10.14266700076405
es6-symbol--es6-symbol-3.1.4,repacked,../data/unpacked_2500/es6-symbol--es6-symbol-3.1.4,../data/repacked_xz_2500/es6-symbol--es6-symbol-3.1.4.tar.xz,6476,14.692957993247546
es6-weak-map--es6-weak-map-2.0.3,repacked,../data/unpacked_2500/es6-weak-map--es6-weak-map-2.0.3,../data/repacked_xz_2500/es6-weak-map--es6-weak-map-2.0.3.tar.xz,5240,16.028958998504095
esbuild--esbuild-0.28.0,repacked,../data/unpacked_2500/esbuild--esbuild-0.28.0,../data/repacked_xz_2500/esbuild--esbuild-0.28.0.tar.xz,28780,37.0010420010658
